id	n_obs_defined	has_full_map	chi_min	chi_max	chi_span	starved	subset_a	subset_b	mtype_vec	ftype_vec	immut_vec
bureaucratic_legibility_collapse	4	True	-0.04257460606629633	0.7945597951571295	0.8371344012234259	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
bureaucratic_rent_seeking	4	True	-0.021971029444433233	0.7123639542788058	0.734334983723239	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
busy_beaver_noncomputability	4	True	-0.014325121871776378	0.16560293298312803	0.1799280548549044	True	True	False	mountain|rope|rope|mountain	mountain|rope|rope|mountain	mountain|rope|rope|mountain
caa_section_111d_delegation__facility_constraint_reading	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
caa_section_111d_delegation__state_compliance_pathway_constraint	4	True	0.4038071848615065	0.7123639542788058	0.3085567694172993	True	False	False	tangled_rope|tangled_rope|tangled_rope|tangled_rope	rope|rope|rope|rope	mountain|rope|rope|mountain
caa_section_111d_delegation__systemic_transformation_reading	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
canadian_equalization_regime	4	True	-0.021971029444433233	0.7123639542788058	0.734334983723239	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
capability_acceleration_outpacing_safety	4	True	-0.028731346196566535	0.9315528632876693	0.9602842094842359	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
capability_velocity_mismatch	4	True	-0.00843053430112561	0.7945597951571295	0.8029903294582551	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
catastrophe_avoidance_retention__catastrophe_as_necessary_selector	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
catastrophe_avoidance_retention__hybrid_near_miss_learning	4	True	-0.021971029444433233	0.7123639542788058	0.734334983723239	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
catastrophe_avoidance_retention__simulation_as_proxy_catastrophe	4	True	-0.01605575228631659	0.5205736588960505	0.5366294111823671	False	False	False	tangled_rope|rope|rope|tangled_rope	tangled_rope|rope|rope|tangled_rope	mountain|rope|rope|mountain
catastrophe_memory_function__hybrid_transformation_reading	4	True	-0.01605575228631659	0.5205736588960505	0.5366294111823671	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
catastrophe_memory_function__mourning_practice_reading	4	True	-0.01605575228631659	0.5205736588960505	0.5366294111823671	False	False	False	tangled_rope|rope|rope|tangled_rope	tangled_rope|rope|rope|tangled_rope	mountain|rope|rope|mountain
catastrophe_memory_function__survival_competence_reading	4	True	-0.013520633504266605	0.4383778180177267	0.45189845152199326	False	False	False	unknown|tangled_rope|rope|tangled_rope	unknown|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
catastrophe_memory_preservation__hybrid_atrophy_reading	4	True	-0.01183055431623328	0.3835805907655109	0.39541114508174413	False	False	False	piton|rope|rope|piton	piton|rope|rope|piton	mountain|rope|rope|mountain
catastrophe_memory_preservation__mourning_practice_reading	4	True	-0.00929543553418329	0.30138474988718705	0.3106801854213703	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
catastrophe_memory_preservation__survival_competence_reading	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
catastrophe_memory_survival__competence_transmission_reading	4	True	-0.021971029444433233	0.7123639542788058	0.734334983723239	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
catastrophe_memory_survival__hybrid_encoding_reading	4	True	-0.01605575228631659	0.5622195925199971	0.5782753448063137	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
catastrophe_memory_survival__symbol_survival_reading	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
catastrophe_memory_transmission__hybrid_embedded_reading	4	True	-0.01183055431623328	0.3835805907655109	0.39541114508174413	False	False	False	unknown|rope|rope|unknown	unknown|rope|rope|unknown	mountain|rope|rope|mountain
catastrophe_memory_transmission__hybrid_pedagogical_reading	4	True	-0.021971029444433233	0.7123639542788058	0.734334983723239	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
catastrophe_memory_transmission__mourning_practice_reading	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
catastrophe_memory_transmission__operational_competence_reading	4	True	-0.00929543553418329	0.30138474988718705	0.3106801854213703	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
catastrophe_memory_transmission__survival_competence_reading	4	True	-0.01605575228631659	0.5205736588960505	0.5366294111823671	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
catastrophe_memory_transmission__symbol_continuity_reading	4	True	-0.021971029444433233	0.7123639542788058	0.734334983723239	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
causal_inference_gap	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
cbdr_principle__historical_responsibility_reading	4	True	0.2609005954775204	0.7945597951571295	0.5336591996796091	False	False	False	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|naturalized|snare	mountain|rope|rope|mountain
cbdr_principle__voluntary_commitment_reading	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
chaos_trajectory_divergence	4	True	-0.014325121871776378	0.16560293298312803	0.1799280548549044	True	True	False	mountain|rope|rope|mountain	mountain|rope|rope|mountain	mountain|rope|rope|mountain
chemical_regulatory_capture	4	True	0.3016	0.7945597951571295	0.4929597951571295	False	False	False	naturalized|tangled_rope|tangled_rope|snare	naturalized|tangled_rope|tangled_rope|snare	mountain|rope|rope|mountain
china_advanced_chip_design_constraint	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
chip_constraint_bottleneck	4	True	-0.01605575228631659	0.5205736588960505	0.5366294111823671	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
chip_control_efficacy	4	True	-0.011914636825816219	0.24658752263497122	0.2585021594607874	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
church_turing_thesis__epistemological_boundary_reading	4	True	-0.01605575228631659	0.5205736588960505	0.5366294111823671	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
church_turing_thesis__mathematical_definition_reading	4	True	-0.002112598985041657	0.0684965340652698	0.07060913305031145	True	False	False	scaffold|scaffold|scaffold|scaffold	rope|rope|rope|rope	mountain|rope|rope|mountain
church_turing_thesis__physical_claim_reading	4	True	-0.020280950256399904	0.6575667270265899	0.6778476772829898	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
class_field_theory_foundation	4	True	-0.014325121871776378	0.16560293298312803	0.1799280548549044	True	True	False	mountain|rope|rope|mountain	mountain|rope|rope|mountain	mountain|rope|rope|mountain
classical_latin_standard__continuity_reading	4	True	-0.01605575228631659	0.5205736588960505	0.5366294111823671	False	False	False	unknown|unknown|rope|unknown	unknown|unknown|rope|unknown	mountain|rope|rope|mountain
classical_latin_standard__hybrid_reading	4	True	0.025483672900002457	0.5205736588960505	0.495089985996048	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
classical_latin_standard__reconstruction_reading	4	True	-0.026196227414516545	0.8493570224093454	0.875553249823862	False	False	False	naturalized|snare|rope|snare	naturalized|snare|rope|snare	mountain|rope|rope|mountain
clawderberg_recursive_slop	4	True	0.3016	0.7945597951571295	0.4929597951571295	False	False	False	naturalized|tangled_rope|tangled_rope|snare	naturalized|tangled_rope|tangled_rope|snare	mountain|rope|rope|mountain
click_chemistry_paradigm_2026	4	True	0.620043067570935	0.7945597951571295	0.17451672758619452	True	False	False	tangled_rope|tangled_rope|tangled_rope|tangled_rope	tangled_rope|tangled_rope|tangled_rope|tangled_rope	mountain|rope|rope|mountain
climate_harm_prevention__adaptation_priority	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
climate_harm_prevention__degrowth_reading	4	True	0.44199999999999995	0.9315528632876693	0.48955286328766934	False	False	False	snare|snare|tangled_rope|snare	snare|snare|tangled_rope|snare	mountain|rope|rope|mountain
climate_harm_prevention__mitigation_priority	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
climate_response_action__adaptation_priority	4	True	-0.06359297951150918	0.7945597951571295	0.8581527746686387	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
climate_response_action__degrowth_transformation	4	True	0.7471320443104573	0.9315528632876693	0.18442081897721196	True	False	False	snare|snare|snare|snare	snare|snare|snare|snare	mountain|rope|rope|mountain
climate_response_action__mitigation_priority	4	True	-0.022816069038449894	0.7397625679049138	0.7625786369433637	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
climate_response_imperative__adaptation_priority_reading	4	True	0.3016	0.7945597951571295	0.4929597951571295	False	False	False	naturalized|tangled_rope|snare|snare	naturalized|tangled_rope|snare|snare	mountain|rope|rope|mountain
climate_response_imperative__degrowth_reading	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
climate_response_imperative__mitigation_priority_reading	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
climate_response_legitimacy__adaptation_priority	4	True	0.038896132321056376	0.7945597951571295	0.7556636628360731	False	False	False	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|naturalized|snare	mountain|rope|rope|mountain
climate_response_legitimacy__degrowth_transformation	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
climate_response_legitimacy__mitigation_priority	4	True	0.3035996784237043	0.7945597951571295	0.4909601167334252	False	False	False	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|naturalized|snare	mountain|rope|rope|mountain
climate_response_obligation__adaptation_priority	4	True	-0.04257460606629633	0.7945597951571295	0.8371344012234259	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
climate_response_obligation__degrowth_reading	4	True	-0.053908270927801476	0.828154120232319	0.8820623911601205	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
climate_response_obligation__mitigation_priority	4	True	0.3016	0.7945597951571295	0.4929597951571295	False	False	False	naturalized|tangled_rope|snare|snare	naturalized|tangled_rope|snare|snare	mountain|rope|rope|mountain
climate_stabilization_timeline	4	True	-0.038391607549852255	0.7945597951571295	0.8329514027069818	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
coercion_legitimacy_boundary__bodily_autonomy_primary	4	True	-0.009884074697871406	0.9315528632876693	0.9414369379855407	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
coercion_legitimacy_boundary__proportionality_reading	4	True	-0.021971029444433233	0.7123639542788058	0.734334983723239	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
coercion_legitimacy_boundary__public_health_primary	4	True	-0.04257460606629633	0.7945597951571295	0.8371344012234259	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
cold_war_geopolitical_constraint	4	True	-0.060534607496856976	0.7945597951571295	0.8550944026539865	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
collateral_sufficiency_floor	4	True	-0.021971029444433233	0.7123639542788058	0.734334983723239	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
collective_stupidity_2026	4	True	-0.05457513908790348	0.9315528632876693	0.9861280023755727	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
combatant_status_definition__functional_protection_reading	4	True	-0.00633779695512497	0.20548960219580936	0.21182739915093432	True	False	False	scaffold|scaffold|scaffold|scaffold	rope|rope|rope|rope	mountain|rope|rope|mountain
combatant_status_definition__national_liberation_reading	4	True	0.20680948117118816	0.7945597951571295	0.5877503139859414	False	False	False	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|naturalized|snare	mountain|rope|rope|mountain
