constraint_id,context,chi,tvd,fires,h1
golden_handcuffs,powerless,0.434754,0.000000,False,0
goodharts_law,powerless,0.543443,0.221930,True,5
goodstein_theorem_finite_proof,powerless,0.434754,0.005276,False,3
google_ai_search_overview,powerless,0.597787,0.537949,True,5
google_universal_commerce_protocol,powerless,0.270400,0.387249,True,5
governance_latency_gap,powerless,0.891246,0.162184,True,3
governance_overfitting,powerless,0.804295,0.017346,False,3
gpt5_codex_dev_cycle,powerless,0.597787,0.003874,False,3
gpt_store_marketplace,powerless,0.521705,0.268908,True,3
gradient_descent_optimization,powerless,0.326066,0.264030,False,0
graph_coloring_complexity,powerless,0.434754,0.002365,False,3
gravitational_lensing_cosmic_dawn,powerless,0.022710,0.000000,False,0
great_awakening_rekindling,powerless,0.543443,0.062243,True,5
great_mongolian_road_economic_dependency,powerless,0.641262,0.190726,True,5
greenland_defence_pact_2026,powerless,0.565180,0.158508,True,5
greenland_seizure_trade_war,powerless,0.923852,0.001011,False,3
greshams_law,powerless,0.652131,0.373055,True,5
grete_samsa_transition,powerless,0.815164,0.053084,True,3
grievance_stack_overflow,powerless,0.923852,0.355168,True,3
gs1_gln_identification,powerless,0.326066,0.022341,False,4
gs1_standardized_identification,powerless,0.454200,0.311738,True,3
gs_market_clearing,powerless,0.380410,0.028597,False,3
guano_wealth_extraction,powerless,0.597787,0.335025,True,5
guinea_junta_legitimization_2024,powerless,0.706475,0.283323,True,3
guinea_worm_eradication,powerless,0.271721,0.042305,False,3
guthrie_kidnapping_2026,powerless,0.923852,0.375559,True,3
hagia_sophia_status,powerless,0.521705,0.439805,True,3
halting_problem_undecidability,powerless,0.056775,0.000000,False,0
hamiltonian_path_complexity,powerless,0.108689,0.000000,False,0
hammurabi_lex_talionis,powerless,0.543443,0.391925,True,5
hanlons_razor,powerless,0.597787,0.000859,False,3
happiness_of_others,powerless,0.815164,0.050466,True,3
harlequin_historical_line_discontinuation,powerless,0.815164,0.037532,False,3
harm_principle_liberty,powerless,0.543443,0.391925,True,5
hasbro_licensing_restriction,powerless,0.521705,0.020343,False,3
hawthorne_effect,powerless,0.652131,0.271098,True,5
hd101584_stellar_evolution,powerless,0.022710,0.000000,False,0
hedonic_adaptation_baseline,powerless,0.521705,0.285147,True,3
hegemonic_entropy_2026,powerless,0.782557,0.158812,True,3
heglig_oil_field_control,powerless,0.923852,0.013152,False,3
heine_borel,powerless,0.170325,0.000000,False,0
heisenberg_uncertainty,powerless,0.056775,0.000000,False,0
help_to_buy_uk,powerless,0.565180,0.534205,True,5
helsinki_bus_theory,powerless,0.434754,0.017572,False,3
hershey_salt_strategy,powerless,0.521705,0.138314,True,3
heuristic_optimization,powerless,0.217377,0.037082,False,4
hhs_fetal_tissue_research_ban_2019,powerless,0.815164,0.022031,False,3
hicbc_uk,powerless,0.706475,0.304485,True,3
hidden_interdependency_risk,powerless,0.891246,0.142678,True,3
hilbert_hotel_infinite_capacity,powerless,0.010869,0.000000,False,0
hilberts_hotel_infinity,powerless,0.163033,0.003934,False,4
hiv_prep_prevention_2026,powerless,0.167153,0.000000,False,0
hk_nsl_civic_party_disbandment,powerless,0.923852,0.013152,False,3
hoa_covenants,powerless,0.597787,0.278915,False,0
hollow_state_syndrome,powerless,0.945590,0.344516,True,3
hollywood_four_quadrant_model,powerless,0.565180,0.366891,True,5
hominin_evolutionary_bottleneck,powerless,0.815164,0.009926,False,3
horizon_liability_contract,powerless,0.923852,0.001860,False,0
hp_liberalism,powerless,0.565180,0.082431,True,3
hu_2026_election_rules,powerless,0.630393,0.333142,True,5
huang_expectation_resilience_2026,powerless,0.815164,0.251467,False,0
hub_short_form_tv_market_fragmentation,powerless,0.597787,0.256357,True,5
humanities_phd_funding_model,powerless,0.597787,0.631964,True,5
hydra_game,powerless,0.760820,0.005331,False,3
hygiene_disposal_protocol,powerless,0.999934,0.000146,False,3
hypercompression_of_time_horizons,powerless,0.956459,0.338669,True,3
hypernormie_equilibrium,powerless,0.934721,0.292701,True,3
ia_digital_preservation,powerless,0.630393,0.423683,True,5
ibm_shield_2026,powerless,0.673869,0.417758,True,3
ibm_shield_contract_2026,powerless,0.673869,0.432885,True,3
ice_memory_archive,powerless,0.108689,0.000000,False,0
ice_raids_minnesota_2026,powerless,0.923852,0.003536,False,3
ice_safe_departure,powerless,0.815164,0.040684,False,3
identity_stack_incompatibility,powerless,0.902115,0.101294,True,3
idf_knock_on_roof_policy,powerless,0.597787,0.549876,True,5
incentive_surface_warping,powerless,0.934721,0.353240,True,3
incumbent_steel_production,powerless,0.597787,0.511948,True,5
independent_criticism_patronage,powerless,0.521705,0.110181,True,3
indexical_relativity_core,powerless,0.113550,0.000000,False,0
india_france_horizon_2047,powerless,0.521705,0.026196,False,3
india_nuclear_liability_act_2010,powerless,0.597787,0.440484,True,5
india_semi_mission,powerless,0.706475,0.021759,False,3
indian_ai_licensing_regime,powerless,0.521705,0.110181,True,3
indian_import_tariffs_eu,powerless,0.597787,0.427443,True,5
individual_revolution_autonomy,powerless,0.815164,0.014920,False,3
individual_vs_systemic_causation,powerless,0.739082,0.129372,True,3
indo_german_defense_pact,powerless,0.249600,0.141523,True,5
indo_russian_submarine_lease_2025,powerless,0.706475,0.321667,True,3
indonesia_penal_code_2023,powerless,0.390000,0.926916,True,5
inference_cost_scaling_law,powerless,0.902115,0.062842,True,3
information_foraging_theory,powerless,0.217377,0.023682,False,4
informational_time_2026,powerless,0.847770,0.010060,False,3
infrastructure_interoperability_decay,powerless,0.934721,0.359990,False,0
inner_model_confirmation_bias,powerless,0.597787,0.335025,True,5
inner_model_theory_constraints,powerless,0.326066,0.007437,False,4
innovators_dilemma,powerless,0.597787,0.322614,True,5
institutional_inertia_lock,powerless,0.565180,0.038047,False,3
institutional_memory_loss,powerless,0.912984,0.351618,False,0
institutional_mutation_domestication,powerless,0.760820,0.076601,True,3
institutional_mutation_without_selection,powerless,0.912984,0.334145,True,3
institutional_trust_decay,powerless,0.739082,0.077363,False,0
insult_wisdom_training,powerless,0.815164,0.059224,True,3
integrated_digital_governance_stack,powerless,0.978197,0.007099,False,3
interface_contract_breakdown,powerless,0.902115,0.332496,True,3
international_seabed_mining_regime,powerless,0.597787,0.472789,True,5
internet_evolution_lifecycle,powerless,0.695606,0.067255,True,3
interpretive_frame_fragmentation,powerless,1.010803,0.372870,True,3
intertemporal_responsibility_gap,powerless,0.999934,0.363491,True,3
inverse_spin_valve_signature,powerless,0.399619,0.011671,False,3
invisible_infrastructure_dependency,powerless,0.945590,0.376963,True,3
iran_guardian_council_vetting,powerless,0.815164,0.028859,False,3
iran_hijab_law,powerless,0.815164,0.047917,False,3
iran_mandatrophic_collapse,powerless,0.978197,0.003751,False,3
iran_nin_repression,powerless,0.923852,0.013876,False,3
iran_nuclear_deal_informal_2023,powerless,0.597787,0.340814,True,5
iran_war_room_2026,powerless,0.891246,0.005864,False,3
iron_law_of_oligarchy,powerless,0.652131,0.145952,True,5
irreversible_policy_commitment,powerless,0.782557,0.064604,True,3
isa_education_scaffold,powerless,0.456492,0.000921,False,3
israel_egypt_gas_deal,powerless,0.521705,0.104964,True,3
israel_electoral_threshold,powerless,0.521705,0.104964,True,3
israel_gaza_ceasefire_violation,powerless,0.652131,0.384029,True,5
israel_norwegian_law,powerless,0.565180,0.294995,True,5
israel_override_clause,powerless,0.815164,0.032521,False,3
israel_surplus_vote_agreements,powerless,0.510836,0.000855,False,3
israeli_settlement_policy_authority_restriction,powerless,0.597787,0.384374,True,5
iss_ped_ban,powerless,0.597787,0.631964,True,5
iterated_function_system_convergence,powerless,0.456492,0.001054,False,3
ivt_accessibility_barrier,powerless,0.597787,0.000901,False,3
japanese_energy_scaffold_2025,powerless,0.597787,0.103207,True,5
jevons_paradox,powerless,0.652131,0.019532,False,3
job_hunt_volume_system_2026,powerless,0.815164,0.009926,False,3
jordan_microfinance,powerless,0.652131,0.455325,True,5
jp_eez_enforcement,powerless,0.597787,0.499475,True,5
jp_nativist_politics,powerless,0.353600,0.850118,True,5
jupiter_composition_knowledge_gap,powerless,0.380410,0.021816,False,3
juvenile_underclass_2026,powerless,0.815164,0.287125,False,0
kardashev_scale_progress_narrative,powerless,0.521705,0.110181,True,3
keltner_relationship_evaluation,powerless,0.380410,0.012909,False,3
khantivadin_radical_patience,powerless,1.086885,0.005033,False,3
kidney_exchange_market,powerless,0.108689,0.000000,False,0
kim_jong_un_succession,powerless,0.597787,0.490436,True,5
kirby_paris_theorem,powerless,0.227100,0.000000,False,0
kjv_linguistic_residue,powerless,0.119557,0.311461,True,3
kjv_puritan_new_world_exit,powerless,0.217377,0.017948,False,3
kjv_textual_authority,powerless,0.434754,0.071949,True,3
kleene_recursion_theorem,powerless,0.022710,0.000000,False,0
knowledge_action_gap,powerless,0.771688,0.024195,False,3
kolmogorov_complexity,powerless,0.170325,0.000000,False,0
labor_union_dues,powerless,0.521705,0.202556,True,3
landscape_of_fear_2026,powerless,0.434754,0.072257,True,3
large_cardinal_foundations,powerless,0.326066,0.009687,False,4
large_cardinals_inaccessibility,powerless,0.163033,0.000000,False,0
latent_goal_activation,powerless,0.934721,0.362893,True,3
latent_regulatory_bomb,powerless,0.912984,0.004677,False,3
lavender_ai_targeting,powerless,0.815164,0.061006,True,3
law_of_diminishing_returns,powerless,0.434754,0.001607,False,3
layered_brain_processing,powerless,0.380410,0.756657,True,3
lcdm_hubble_tension,powerless,0.510836,0.244471,True,3
lcdm_small_scale_anomalies,powerless,0.456492,0.050898,True,3
legacy_identity_lock_in,powerless,0.130426,0.000000,False,0
legacy_system_technical_debt,powerless,0.032607,0.019234,False,0
legal_formalism_overhang,powerless,0.902115,0.344802,False,0
legibility_trap,powerless,0.956459,0.362561,True,3
legitimacy_without_capacity,powerless,0.912984,0.354458,True,3
legitimacy_without_effectiveness,powerless,0.815164,0.317432,False,0
lehman_repo_105,powerless,0.978197,0.003411,False,3
lethal_targeting_of_journalists,powerless,0.597787,0.547937,True,3
liar_paradox,powerless,0.056775,0.000000,False,0
lindy_effect,powerless,0.217377,0.015341,False,3
linguistic_relativity_cultural_framing,powerless,0.456492,0.014948,False,3
liquidity_illusion,powerless,0.923852,0.362199,True,3
litany_of_the_real,powerless,0.086951,0.000000,False,0
litchfield_sensitive_locations_2026,powerless,0.847770,0.409018,False,0
lln_convergence,powerless,0.271721,0.035083,False,4
lobs_theorem,powerless,0.022710,0.000000,False,0
local_vs_global_optima,powerless,0.056775,0.000000,False,0
logistic_map_dynamics,powerless,0.380410,0.007666,False,3
lorenz_attractor_dynamics,powerless,0.434754,0.002412,False,3
lowenheim_skolem_theorem,powerless,0.056775,0.000000,False,0
lp_pikachu_illustrator,powerless,0.739082,0.153140,True,3
lsd_microdosing_professional_openness,powerless,0.434754,0.002642,False,3
lula_hemisphere_2026,powerless,0.815164,0.051666,True,3
lung_transplant_protocol,powerless,0.597787,0.335025,True,5
lyapunov_stability,powerless,0.170325,0.000000,False,0
m82_outflow_suppression,powerless,0.022710,0.000000,False,0
magna_carta_liberties,powerless,0.434754,0.153804,True,3
maha_recovery_2026,powerless,0.456492,0.369280,True,3
maintenance_capacity_shortfall,powerless,0.923852,0.354080,False,0
maladaptive_selection_process,powerless,0.934721,0.355299,True,3
mandatrophic_margin_collapse,powerless,0.923852,0.005652,False,3
mandatrophy_systemic_collapse,powerless,0.978197,0.001012,False,3
manga_distribution_duopoly,powerless,0.521705,0.191989,True,3
manganese_catalysis_2026,powerless,0.195639,0.048825,False,0
marriage_market_asymmetry_2026,powerless,0.706475,0.140860,True,3
mars_rovers_navigational_autonomy,powerless,0.434754,0.002175,False,3
martian_signal_latency,powerless,0.056775,0.000000,False,0
mass_market_extinction_2026,powerless,0.760820,0.055310,True,3
matching_market_congestion_externality,powerless,0.380410,0.022549,False,3
matching_markets_general,powerless,0.434754,0.000000,False,0
material_tensile_strength,powerless,0.022710,0.000000,False,0
max_flow_min_cut,powerless,0.543443,0.064704,True,5
mco_unit_system_discontinuity,powerless,0.326066,0.493636,False,0
med_diet_consensus_2026,powerless,0.521705,0.106448,True,3
medical_residency_match,powerless,0.652131,0.534709,True,5
medieval_church_hegemony,powerless,0.760820,0.163317,True,3
memetic_fitness_vs_truth,powerless,0.934721,0.350348,False,0
meta_governance_overload,powerless,0.891246,0.325777,True,3
meta_model_lock_in,powerless,0.934721,0.358277,True,3
meta_nda,powerless,0.652131,0.495405,True,5
meta_nuclear_power_agreement,powerless,0.456492,0.009015,False,3
meta_pay_or_okay_model,powerless,0.390000,0.934632,True,5
metabolic_constraint_cognition,powerless,0.858639,0.050522,True,3
metamorphosis_samsa,powerless,0.869508,0.000878,False,3
mexican_airline_merger,powerless,0.597787,0.386878,True,5
micro_robot_electronics_integration,powerless,0.543443,0.062243,True,5
microbiome_symbiosis,powerless,0.489098,0.080474,True,3
microrobot_manipulation,powerless,0.054344,0.000000,False,0
microwave_weapon_1,powerless,0.652131,0.384029,True,5
migration_decision_threshold,powerless,0.326066,0.008507,False,4
mil_std_461g_emi_control,powerless,0.543443,0.000632,False,3
mil_std_810f_tailoring,powerless,0.554311,0.002505,False,3
milano_cortina_2026,powerless,0.130426,0.126205,True,3
minimax_decision_rule,powerless,0.054344,0.000000,False,0
minimax_theorem_game_equilibrium,powerless,0.521705,0.071937,True,3
minnesota_sovereignty_2026,powerless,0.739082,0.125132,False,0
misunderstanding_as_mismatch,powerless,0.815164,0.040221,False,3
mit_tfus_2026,powerless,0.565180,0.382208,True,3
mltt_economic_model,powerless,0.521705,0.040937,False,3
model_autonomy_creep,powerless,0.923852,0.351091,True,3
model_collapse_feedback_loop,powerless,0.967328,0.322361,True,3
model_of_models_regression,powerless,0.902115,0.346939,True,3
moltbook_agent_theater,powerless,0.760820,0.024536,False,0
moltbook_breach_2026,powerless,0.782557,0.265942,True,3
moltbot_religion,powerless,0.652131,0.384029,True,5
mom_z14_2026,powerless,0.054344,0.000000,False,0
monetary_regime_transition,powerless,0.597787,0.000859,False,3
monopoly_fp_house_rule,powerless,0.521705,0.138314,True,3
monty_hall_conditional_probability,powerless,0.022710,0.000000,False,0
moores_law,powerless,0.326066,0.007155,False,4
moral_outsourcing,powerless,0.912984,0.347409,True,3
mrna_melanoma_therapy,powerless,0.597787,0.427443,True,5
msgs_asset_bundling,powerless,0.521705,0.104964,True,3
multi_agent_reward_hacking,powerless,0.967328,0.366403,True,3
multi_planetary_latency_lock,powerless,0.815164,0.062875,True,3
mutual_defection_equilibrium,powerless,0.891246,0.005230,False,3
mvt_theorem_constraint,powerless,0.108689,0.004051,False,4
naming_as_control,powerless,0.836902,0.002791,False,3
narcissistic_ego_maintenance,powerless,0.815164,0.257672,False,0
narrative_capacity_exhaustion,powerless,0.956459,0.359192,True,3
narrative_engineering_2026,powerless,0.163033,0.041644,False,0
narrative_overfitting,powerless,0.945590,0.343188,True,3
nasa_faster_better_cheaper,powerless,0.869508,0.000410,False,3
nash_equilibrium_coordination,powerless,0.565180,0.002761,False,3
nato_arctic_defense_cooperation,powerless,0.434754,0.003006,False,3
ncaa_eligibility_rules,powerless,0.597787,0.386878,True,5
nds_2022_pacing_challenge,powerless,0.521705,0.279640,True,3
