file	line	raw_text_as_found	quoted_context	namespace	mechanism_slug	confidence
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/iii_prime/iii-01__k1.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/iii_prime/iii-01__k2.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/iii_prime/iii-01__k3.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/iii_prime/iii-02__k1.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/iii_prime/iii-02__k2.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/iii_prime/iii-02__k3.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/iii_prime/iii-03__k1.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/iii_prime/iii-03__k2.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/iii_prime/iii-03__k3.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/iii_prime/iii-04__k1.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/iii_prime/iii-04__k2.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/iii_prime/iii-04__k3.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/iii_prime/iii-05__k1.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/iii_prime/iii-05__k2.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/iii_prime/iii-05__k3.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/iii_prime/iii-06__k1.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/iii_prime/iii-06__k2.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/iii_prime/iii-06__k3.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/iii_prime/iii-07__k1.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/iii_prime/iii-07__k2.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/payloads_stub/iii_prime/iii-07__k3.json	9	P3	"payload": "You will read one description of a software failure and assign it exactly one category.\n\nHere are the six categories, plus a seventh for incidents that fit none of them. All seven are\ne	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/prompts/README.md	49	P3	`P3` means exactly what the prompt's `P3` paragraph says. Scoring must therefore compare the coder's	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/prompts/README.md	51	Pattern 4	3" or "Pattern 4" elsewhere in the repository — those are ambiguous until dated against the	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/prompts/direction_i.md	17	P3	P3 — Destructive-replace without proof.	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/prompts/direction_i.md	23	P4	P4 — Recap-as-witness substitution.	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/prompts/direction_i.md	69	P3	P1  P2  P3  P4  P5  P6  other	oq277-frozen-prereg		n/a
audits/2026-08-10_oq277_rq2_crosscoding/verdict_grammar_amendment.md	744	P3	in it to measure (`five_leg_twin_comparison`: 21 of 21 hits are `P1`/`P2`/`P3` used as that	oq277-frozen-prereg		n/a
audits/2026-08-13_oq287_defork/A2_DRAFT_section2.md	47	P3	P1 f778dd4d   P2 539e1206   P3 f9ca4f26   P4 33ae71f9   P5 ca92fd8c	other-unclassified		n/a
audits/2026-08-13_oq287_defork/A2_DRAFT_section2.md	173	P3	> `CWC` §10 and `CWC:P3@f9ca4f26`, but what stands here is the **instantiation** — the churn floor	cwc-claim-row		n/a
audits/2026-08-13_oq287_defork/A3_MAPPING_RULE.md	44	P3	| §2.2 | **the P3-conditionality and the weaker reading available to a direct realist** | `CWC:A2` + `CWC` §3.2 — concealment states an explicit **weak form** v0.6 never had, so these refs land on a *	cwc-claim-row		n/a
audits/2026-08-13_oq287_defork/A3_MAPPING_RULE.md	147	P3	pointer for the weak form that makes the P3 caveat survivable. That is a better citation than the	other-unclassified		n/a
audits/2026-08-13_oq287_defork/COVERAGE_DIFF.md	46	P3	| §2.2 `:441–448` | P3-conditionality; direct-realist objection; what survives P3's denial | §3.2 `:148–157` — **stronger**: concealment states a *weak form* and declares it does not need P3 at all | 	other-unclassified		n/a
audits/2026-08-13_oq287_defork/COVERAGE_DIFF.md	73	P3	| §2.9(b) `:703–723` the break: at the instrument stratum, carriage does not repair; remedy not self-terminating | §10 `:899–903` "The break"; §9.2 `:846–851` (the nine defects); §9.3 `:857–860`; `CWC	cwc-claim-row		n/a
audits/2026-08-13_oq287_defork/COVERAGE_DIFF.md	112	P3	exclusions and §2.9(b)'s break are in concealment §10 and §9.2–9.3 / `CWC:P3`. The A2-pre ruling	cwc-claim-row		n/a
audits/2026-08-13_oq287_defork/COVERAGE_DIFF.md	120	P3	Preface `:29–31` says *"Analytic claims (A1–A4)… Empirical (E1–E3)… Proposed (P1–P3)"*; Appendix A	other-unclassified		n/a
audits/2026-08-13_oq287_defork/COVERAGE_DIFF.md	122	P4	Preface fails on `CWC:A5`, `CWC:E4`, `CWC:E5`, `CWC:P4`, `CWC:P5` — all five of which are real rows.	cwc-claim-row		n/a
audits/2026-08-13_oq287_defork/EXTRACTION_PROMPT.md	17	P4	| G1 | **OQ-278's P4 index ruling has landed** | `grep -n 'OQ-278' ISSUES.md` and read its Status line; the ruling is landed only when `CLAUDE.md` and `docs/technical/build_discipline.md` **agree** on	taxonomy-candidate		inferred
audits/2026-08-14_oq278_index_collision/PREREGISTRATION.md	15	P3	The `d0c3c5fb` precedent (the P3 failure-shape sweep) worked because its branches were written	oq278-subject		n/a
audits/2026-08-14_oq278_index_collision/PREREGISTRATION.md	19	P3	independence for the P3 demotion, and the same care is owed here.	oq278-subject		n/a
audits/2026-08-14_oq278_index_collision/PREREGISTRATION.md	29	Pattern 4	> Pattern 4 invents a *value* and feeds it to a downstream computation; Pattern 5 lets *absence	oq278-subject		n/a
audits/2026-08-14_oq278_index_collision/PREREGISTRATION.md	30	Pattern 4	> itself* pass a *condition*. … Pattern 4's tell is a catch-all clause binding a constant;	oq278-subject		n/a
audits/2026-08-14_oq278_index_collision/PREREGISTRATION.md	57	P4	**(i) `BD-P4` has NINE internal index cross-reference lines, not seven.** The plan lists	oq278-subject		n/a
audits/2026-08-14_oq278_index_collision/PREREGISTRATION.md	62	Pattern 4	686:## Pattern 4: Fabricated default — ...        <- the heading itself	oq278-subject		n/a
audits/2026-08-14_oq278_index_collision/PREREGISTRATION.md	63	P4	769: 771: 772:  (the P4/P5 sibling paragraph)	oq278-subject		n/a
audits/2026-08-14_oq278_index_collision/PREREGISTRATION.md	64	Pattern-4	890:defaults-on-empty get the Pattern-4 treatment ...      <- MISSING from the plan's list	oq278-subject		n/a
audits/2026-08-14_oq278_index_collision/PREREGISTRATION.md	65	Pattern 4	901:**Relationship to the other patterns:** Pattern 4 is the value-level case ...	oq278-subject		n/a
audits/2026-08-14_oq278_index_collision/PREREGISTRATION.md	67	Pattern-4	1759:This is the Pattern-4/6 shape (a green exit conceals the absence) ...  <- MISSING	oq278-subject		n/a
audits/2026-08-14_oq278_index_collision/PREREGISTRATION.md	70	Pattern-4	`:890` is what the plan describes separately as "Pattern 6 citing the Pattern-4 treatment"; it	oq278-subject		n/a
audits/2026-08-14_oq278_index_collision/PREREGISTRATION.md	74	P3	**(ii) `BD-P3` has ONE internal index cross-reference, not zero.** The plan asserts "**Zero**	oq278-subject		n/a
audits/2026-08-14_oq278_index_collision/PREREGISTRATION.md	75	P4	internal index cross-references (vs P4's 7). Cited by index nowhere in its own defining	oq278-subject		n/a
audits/2026-08-14_oq278_index_collision/PREREGISTRATION.md	79	Pattern-3	1015:- the bound Pattern-3 probe reported **432** `natural_law` constraints — a result set	oq278-subject		n/a
audits/2026-08-14_oq278_index_collision/PREREGISTRATION.md	97	Pattern 4	- `:901` "Pattern 4 is the value-level case" — an **axis position**, not an instance;	oq278-subject		n/a
audits/2026-08-14_oq278_index_collision/PREREGISTRATION.md	98	Pattern-4	- `BD-P6` cites "the Pattern-4 treatment" (`:890`) as a primitive it *composes* — the inverse	oq278-subject		n/a
audits/2026-08-14_oq278_index_collision/PREREGISTRATION.md	101	P4	- the frozen prereg measured `P4` coverage = 1 (`PREREGISTRATION.md:78`).	oq278-subject		n/a
audits/2026-08-14_oq278_index_collision/PREREGISTRATION.md	121	P4	- 1 internal index cross-reference (corrected), vs 9 for `BD-P4`;	oq278-subject		n/a
audits/2026-08-14_oq278_index_collision/PREREGISTRATION.md	122	P3	- ~~**zero measured coverage** in the frozen prereg (`P3 = 0`, `PREREGISTRATION.md:78`) **with no	oq278-subject		n/a
audits/2026-08-14_oq278_index_collision/PREREGISTRATION.md	157	P4	publishes `P4 — Recap-as-witness substitution.` inside an artifact that is **md5-frozen	oq278-subject		n/a
audits/2026-08-14_oq278_index_collision/PREREGISTRATION.md	178	P4	| **C1** — the unrepairable frozen site outweighs `BD-P4`'s 9 in-document cross-references | index 4 = `recap-as-witness`; `fabricated-default` renumbers to the next free index. |	oq278-subject		n/a
audits/2026-08-14_oq278_index_collision/PREREGISTRATION.md	180	P4	| **C3** — neither, and the namespace freeze is made permanent | **no bare index is ever written**; `CM-P4`/`BD-P4` become the standing citation form and index 4 is deliberately never disambiguated. S	oq278-subject		n/a
audits/2026-08-14_oq278_index_collision/PREREGISTRATION.md	185	Pattern 4	"give every index a namespace so a bare 'Pattern 4' cannot be written" as a candidate shape.	oq278-subject		n/a
audits/2026-08-14_oq278_index_collision/PREREGISTRATION.md	210	Pattern 4	| 1 | `build_discipline.md` internal `Pattern 4` cross-refs | **9 lines** | corrected count; `:769,771,772,890,901,1102,1759,1902,2112` |	oq278-subject		n/a
audits/2026-08-14_oq278_index_collision/PREREGISTRATION.md	211	Pattern 3	| 2 | `build_discipline.md` internal `Pattern 3` cross-ref | 1 line | `:1015` |	oq278-subject		n/a
audits/2026-08-14_oq278_index_collision/PREREGISTRATION.md	234	Pattern 3	- **R3 is dropped as a separate question.** It is not independent of R1 ("does Pattern 3 name	oq278-subject		n/a
audits/2026-08-14_oq278_index_collision/PREREGISTRATION.md	241	Pattern 3	variable named `P3`; of 146 raw `Pattern 3` hits only ~68 are this taxonomy) and would have to	oq278-subject		n/a
audits/2026-08-14_oq278_index_collision/PREREGISTRATION.md	244	Pattern 3	(`## Pattern 3 — Bound-probe bypasses clause-order (query-binding-bypasses-cut)`), so no pick	oq278-subject		n/a
audits/2026-08-14_oq278_index_collision/PREREGISTRATION.md	260	P3	condition on **"the zero coverage"** — the frozen prereg's *measured* `P3 = 0`	oq278-subject		n/a
audits/2026-08-14_oq278_index_collision/PREREGISTRATION.md	359	Pattern-4	*"the Pattern-4 treatment"* as a primitive — the inverse of subsumption.	oq278-subject		n/a
audits/2026-08-14_oq278_index_collision/PREREGISTRATION.md	380	P3	The operator asked whether the power floor was cleared before the frozen prereg's `P3 = 0` does	oq278-subject		n/a
audits/2026-08-14_oq278_index_collision/PREREGISTRATION.md	386	P3	RQ2 result now that the cross-coding is retired"*). The `P3 = 0` I cited is not from that pass at	oq278-subject		n/a
audits/2026-08-14_oq278_index_collision/PREREGISTRATION.md	392	P3	> **(iii′) coverage: … P3 = 0.** Pre-registered before any number exists: **a pattern with zero	oq278-subject		n/a
audits/2026-08-14_oq278_index_collision/PREREGISTRATION.md	394	P3	> denominator, not reported as "no disagreement observed." **P3's row entry is `no members —	oq278-subject		n/a
audits/2026-08-14_oq278_index_collision/PREREGISTRATION.md	399	P3	n=10 with P3 uncalibrated — calibration data, not a verdict; per-pattern figures are a	oq278-subject		n/a
audits/2026-08-14_oq278_index_collision/WRITEUP.md	69	Pattern 3	now sits **between** Pattern 3 (`:601`) and Pattern 4 (`:686`). It was directly after Pattern 2	oq278-subject		n/a
audits/2026-08-14_oq278_index_collision/WRITEUP.md	70	Pattern 3	when only two patterns existed; Pattern 3 was inserted above a summary sentence that does not	oq278-subject		n/a
audits/2026-08-14_oq278_index_collision/WRITEUP.md	82	P3	| `other-unclassified` | 112 | bare `P3`/`P4` with no taxonomy vocabulary anywhere near |	oq278-subject		n/a
audits/2026-08-14_oq278_index_collision/WRITEUP.md	87	Pattern 3	| `decompose-manifest-candidate` | 18 | `"candidate_pattern": "Interpretive Capture (Pattern 3)"` — the DR engine's own vocabulary |	oq278-subject		n/a
audits/2026-08-14_oq278_index_collision/WRITEUP.md	88	P3	| `prolog-variable` | 15 | a Prolog variable literally named `P3` |	oq278-subject		n/a
audits/2026-08-14_oq278_index_collision/WRITEUP.md	90	P3	| **`cwc-claim-row`** | **9** | **found as a false positive:** `CWC:P3` is a *concealment paper claim row*, guarded by `python/claim_cite_check.py` |	oq278-subject		n/a
audits/2026-08-14_oq278_index_collision/WRITEUP.md	92	P3	**The `CWC:P3` false positive is direct empirical support for Step 0's namespacing.** This	oq278-subject		n/a
audits/2026-08-14_oq278_index_collision/WRITEUP.md	106	P4	containing `P4` — classified `bound-probe`, confidence `recovered`. **Decoded noise reads	oq278-subject		n/a
audits/2026-08-14_oq278_index_collision/WRITEUP.md	172	P3	`BD-P3`/`BD-P4` form makes them robust to a renumbering.	oq278-subject		n/a
audits/2026-08-14_oq278_index_collision/WRITEUP.md	177	Pattern 3	(*"51 triples, UNBOUND query, Pattern 3 verified"* — the corrective names the mechanism).	oq278-subject		n/a
audits/2026-08-14_oq278_index_collision/WRITEUP.md	186	Pattern 4	| `audits/2026-06-10_oq93_grid_viability_probe/FINDINGS.md:23` | `(Pattern 4)` | `fabricated-default` | OQ-278's third sighting. Point-in-time audit — **not** retro-edited |	oq278-subject		n/a
audits/2026-08-14_oq278_index_collision/WRITEUP.md	187	Pattern 4	| `prolog/coercion_projection.pl:86` | `(Pattern 4)` | `fabricated-default` | **NEW — and it is in CODE**, a comment at the fixed site |	oq278-subject		n/a
audits/2026-08-14_oq278_index_collision/WRITEUP.md	188	Pattern 4	| `docs/design/the_perturbation_move.md:116` | `Pattern 4` | `fabricated-default` | **NEW** — the `Supp=0.5` fallback |	oq278-subject		n/a
audits/2026-08-14_oq278_index_collision/WRITEUP.md	189	Pattern 4	| `python/omega_resolver.py:820, 830` | `Build Discipline Pattern 4/5` | `fabricated-default` + absence-gate | **NEW, and cross-wired in the OPPOSITE direction**: names `CLAUDE.md`'s *section title* w	oq278-subject		n/a
audits/2026-08-14_oq278_index_collision/WRITEUP.md	198	Pattern 3	| `docs/design/the_perturbation_move.md:137` | ``see `build_discipline.md` Pattern 3 / faith-merge`` |	oq278-subject		n/a
audits/2026-08-14_oq278_index_collision/WRITEUP.md	199	Pattern 3	| `docs/the_perturbation_principle.md:276` | ``in-progress consolidation, `build_discipline.md` Pattern 3 / faith-merge`` |	oq278-subject		n/a
audits/2026-08-14_oq278_index_collision/WRITEUP.md	200	Pattern 3	| `docs/design/design_gaps.md:1053` | `old-vs-new diff-witness (Build Discipline Pattern 3)` |	oq278-subject		n/a
audits/2026-08-14_oq278_index_collision/WRITEUP.md	214	Pattern-3	| `ISSUES.md:350` | `faithful Pattern-3 diff` | |	oq278-subject		n/a
audits/2026-08-14_oq278_index_collision/WRITEUP.md	215	Pattern 3	| `KNOWN_STATE.md:4508` | `Witness (Pattern 3): full suite before/after byte-identical` | |	oq278-subject		n/a
audits/2026-08-14_oq278_index_collision/WRITEUP.md	216	Pattern 3	| `audits/2026-06-07_stakeholder_layer_migration/MIGRATION_PLAN.md:158` | `Old-vs-new output diff per Build Discipline Pattern 3` | |	oq278-subject		n/a
audits/2026-08-14_oq278_index_collision/WRITEUP.md	217	Pattern-3	| `audits/2026-06-11_oq109_phase_b/b3_open1_discharge.md:25` | `Pattern-3 pipeline identity` | point-in-time |	oq278-subject		n/a
audits/2026-08-14_oq278_index_collision/WRITEUP.md	218	Pattern 3	| `audits/2026-06-12_oq106_retire/README.md:45` | `Pattern 3: destructive-replace owes the diff` | point-in-time |	oq278-subject		n/a
audits/2026-08-14_oq278_index_collision/WRITEUP.md	219	Pattern-3	| `audits/2026-06-18_oq104_citation_checker/FINDINGS.md:55` | `Pattern-3 faith-merge` | point-in-time |	oq278-subject		n/a
audits/2026-08-14_oq278_index_collision/WRITEUP.md	238	Pattern-3	`ISSUES.md:4243` — *"copy-into-audit rejected as Pattern-3, allowlist forbidden"*. Neither	oq278-subject		n/a
audits/2026-08-17_oq251_natural_law_reachability/PREREGISTRATION.md	54	P3	### P3 (maxwell's claim) — `maxwell_demon_impossibility.pl:114` + `claimed_natural/2` clause 1	other-unclassified		n/a
audits/2026-08-17_oq251_natural_law_reachability/PREREGISTRATION.md	89	P4	### P4 (per-conjunct attribution at HEAD)	other-unclassified		n/a
audits/2026-08-17_oq251_natural_law_reachability/PREREGISTRATION.md	114	P4	| B | still absent | a second blocker P4 missed; re-run P4 under the overlay and find it before writing anything |	other-unclassified		n/a
audits/2026-08-17_oq251_natural_law_reachability/PREREGISTRATION.md	160	P3	Steps 15–21 run only if H1–H4 all witnessed (H1 = P-BISECT outcome A; H2 = P3 present;	other-unclassified		n/a
audits/2026-08-17_oq251_natural_law_reachability/PREREGISTRATION.md	161	P4	H3 = P4/P5 outcome A; H4 = P8 attribution-text present). If any H failed, the write pass	other-unclassified		n/a
audits/2026-08-17_oq251_natural_law_reachability/WRITEUP.md	27	P4	- `probe_p4_conjuncts.pl` — P4 per-conjunct attribution + P6(b) corpus range enumeration.	other-unclassified		n/a
audits/2026-08-17_oq251_natural_law_reachability/audit_log.md	214	P3	## Phase 1 — P3: maxwell's claim → **PRESENT. H2 witnessed.**	other-unclassified		n/a
audits/2026-08-17_oq251_natural_law_reachability/audit_log.md	343	P4	## Phase 2 — P4: per-conjunct attribution at HEAD → **OUTCOME A (single blocker)**	other-unclassified		n/a
audits/2026-08-17_oq251_natural_law_reachability/audit_log.md	640	P3	3. **"no explicit story-level naturality claim" is FALSE** — `:114` is exactly that (P3), and at	other-unclassified		n/a
audits/2026-08-17_oq251_natural_law_reachability/audit_log.md	713	P4	| `prolog/diagnostic_summary.pl:424` | guard on P4 `natural_law_incidental_beneficiaries` | expected-conflict pattern that can never fire |	other-unclassified		n/a
audits/2026-08-17_oq251_natural_law_reachability/audit_log.md	881	Pattern 3	2026-08-17 at the operator's request). `build_discipline.md:601` **Pattern 3 — Bound-probe bypasses	taxonomy-candidate	bound-probe	recovered
audits/2026-08-17_oq251_natural_law_reachability/audit_log.md	890	P3	unreachable from the always-loaded file. Repair: BD-P3 promoted to `CLAUDE.md` as a NAMED,	taxonomy-candidate	bound-probe	recovered
audits/2026-08-17_oq251_natural_law_reachability/audit_log.md	957	P3	| H2 | P3 present | **WITNESSED** — `maxwell...pl:114` |	other-unclassified		n/a
audits/2026-08-17_oq251_natural_law_reachability/audit_log.md	958	P4	| H3 | P4/P5 outcome A | **WITNESSED** — single blocker; P5b(i) and P5b(ii) both fire |	other-unclassified		n/a
audits/2026-08-17_oq251_natural_law_reachability/probe_p4_conjuncts.pl	1	P4	% probe_p4_conjuncts.pl — OQ-251 audit, Phase 2 / P4 + P6(b)	other-unclassified		n/a
audits/README.md	100	P3	and **record the hit-or-no-hit in the finding itself** — one line, e.g. *"prior art: BD-P3	taxonomy-candidate		inferred
audits/README.md	110	P3	was published as a discovery and was BD-P3, documented 2026-05-30 with the same worked example —	other-unclassified		n/a
docs/amnesiac_institution/V04_CONSOLIDATION_MANIFEST.md	106	P3	| 16 | **P3 correction owed BEFORE v0.4 restates §4.3** — a defect nobody named will not carry the words | `RULING_2026-08-11_freeze_scope.md:236` | §4.3 | **U** |	paper-publication		n/a
docs/amnesiac_institution/V04_CONSOLIDATION_MANIFEST.md	107	P3	| 17 | If P3's records are **prevention records, not failures**, the honest v0.4 statement is that P3 is a *discipline*, not a defect pattern — taxonomy becomes five plus a rule (**structural, not edi	paper-publication		n/a
docs/amnesiac_institution/V04_CONSOLIDATION_MANIFEST.md	182	P3	| **U items that BLOCK v0.4** | **1** — item 17, the P3 ruling (Ω_C, operator's seat) |	paper-publication		n/a
docs/amnesiac_institution/amnesiac_institution.md	196	Pattern 3	**Pattern 3 — Destructive-replace without proof (the faith merge).** Old is deleted in favor of	paper-publication		n/a
docs/amnesiac_institution/amnesiac_institution.md	200	Pattern 4	**Pattern 4 — Recap-as-witness substitution.** A turn-end summary saying "done / verified /	paper-publication		n/a
docs/amnesiac_institution/amnesiac_institution.md	261	Pattern 4	the claim lives. This single rule neutralizes Pattern 4 and forces Patterns 1–6 to surface	paper-publication		n/a
docs/amnesiac_institution/amnesiac_institution_v0.2.md	283	Pattern 4	By its own Pattern 4, a claim that numbers are "re-derivable from the repository" is a recap,	paper-publication		n/a
docs/amnesiac_institution/amnesiac_institution_v0.2.md	375	P3	| Replacement | P3 Destructive-replace without proof | No equivalence proof | "Structurally equivalent" on a code-read |	paper-publication		n/a
docs/amnesiac_institution/amnesiac_institution_v0.2.md	376	P4	| Reporting | P4 Recap-as-witness substitution | No run, diff, or count | "Done / verified / fixed" |	paper-publication		n/a
docs/amnesiac_institution/amnesiac_institution_v0.2.md	389	P3	**P3.** Old deleted in favor of new on a claim of equivalence. "Structurally equivalent" is a	paper-publication		n/a
docs/amnesiac_institution/amnesiac_institution_v0.2.md	392	P4	**P4.** "Three edits witnessed," with only the third pasted. This is the pattern that	paper-publication		n/a
docs/amnesiac_institution/amnesiac_institution_v0.2.md	494	P3	derived artifact; P3 is untested refactoring; P5 is vacuous truth. The delta claimed here is	paper-publication		n/a
docs/amnesiac_institution/amnesiac_institution_v0.2.md	545	P4	the claim lives. This neutralizes P4 and forces P1–P6 to surface early, because producing a	paper-publication		n/a
docs/amnesiac_institution/amnesiac_institution_v0.3.md	305	Pattern 4	By its own Pattern 4, a claim that numbers are "re-derivable from the repository" is a recap,	paper-publication		n/a
docs/amnesiac_institution/amnesiac_institution_v0.3.md	397	P3	| Replacement | P3 Destructive-replace without proof | No equivalence proof | "Structurally equivalent" on a code-read |	paper-publication		n/a
docs/amnesiac_institution/amnesiac_institution_v0.3.md	398	P4	| Reporting | P4 Recap-as-witness substitution | No run, diff, or count | "Done / verified / fixed" |	paper-publication		n/a
docs/amnesiac_institution/amnesiac_institution_v0.3.md	411	P3	**P3.** Old deleted in favor of new on a claim of equivalence. "Structurally equivalent" is a	paper-publication		n/a
docs/amnesiac_institution/amnesiac_institution_v0.3.md	414	P4	**P4.** "Three edits witnessed," with only the third pasted. This is the pattern that	paper-publication		n/a
docs/amnesiac_institution/amnesiac_institution_v0.3.md	527	P3	derived artifact; P3 is untested refactoring; P5 is vacuous truth. The delta claimed here is	paper-publication		n/a
docs/amnesiac_institution/amnesiac_institution_v0.3.md	578	P4	the claim lives. This neutralizes P4 and forces P1–P6 to surface early, because producing a	paper-publication		n/a
docs/amnesiac_institution/amnesiac_institution_v0.4.md	56	P4	and the remaining patterns are NOT renumbered**, because every dated audit citing P4/P5/P6 would	paper-publication		n/a
docs/amnesiac_institution/amnesiac_institution_v0.4.md	350	Pattern 4	By its own Pattern 4, a claim that numbers are "re-derivable from the repository" is a recap,	paper-publication		n/a
docs/amnesiac_institution/amnesiac_institution_v0.4.md	443	P4	| Reporting | P4 Recap-as-witness substitution | No run, diff, or count | "Done / verified / fixed" |	paper-publication		n/a
docs/amnesiac_institution/amnesiac_institution_v0.4.md	456	P4	**P4.** "Three edits witnessed," with only the third pasted. This is the pattern that	paper-publication		n/a
docs/amnesiac_institution/amnesiac_institution_v0.4.md	484	Pattern 3	document, so any historical citation of "Pattern 3" was ambiguous as to which document its	paper-publication		n/a
docs/amnesiac_institution/amnesiac_institution_v0.4.md	506	P4	**Why the index is not reused.** Every dated audit in the record citing P4, P5 or P6 would become	paper-publication		n/a
docs/amnesiac_institution/amnesiac_institution_v0.4.md	636	P3	derived artifact; P3 is untested refactoring; P5 is vacuous truth. The delta claimed here is	paper-publication		n/a
docs/amnesiac_institution/amnesiac_institution_v0.4.md	687	P4	the claim lives. This neutralizes P4 and forces P1–P6 to surface early, because producing a	paper-publication		n/a
docs/amnesiac_institution/amnesiac_institution_v0.4.md	873	P4	is a recap standing in for a witness (§4.3, P4). The distinguishing feature — and the reason this	paper-publication		n/a
docs/amnesiac_institution/amnesiac_institution_v0_5.md	779	P4	By its own P4, a claim that numbers are "re-derivable from the repository" is a recap, not a	paper-publication		n/a
docs/amnesiac_institution/amnesiac_institution_v0_5.md	799	P4	| Reporting | P4 Recap-as-witness substitution | No run, diff, or count | "Done / verified / fixed" |	paper-publication		n/a
